Property_ID,Property Type,Bedrooms,Bathrooms,Area,Price,Location,District,Agency_Name
L732633766,شقة,4,3,141,2912000,شمال,العليا,عبدالله صالح عبدالله بن صليح
W255658749,شقة,3,3,893,590000,غرب,ظهرة لبن,شركة صروح السعودية للتطوير والاستثمار العقاري
K157474199,شقة,3,3,131,430000,جنوب,بدر,شركة نجمة التميز للعقارات
H557985808,دور,4,4,214,760000,جنوب,بدر,شركة نجمة التميز للعقارات
I557985808,دور,4,4,214,760000,جنوب,بدر,شركة نجمة التميز للعقارات
K562231889,دور,4,4,214,760000,جنوب,بدر,شركة نجمة التميز للعقارات
X807103044,شقة,4,4,177,690000,جنوب,بدر,شركة نجمة التميز للعقارات
F689471085,شقة,3,3,131,430000,جنوب,بدر,شركة نجمة التميز للعقارات
R491880034,فیلا,6,5,336,3000000,شمال,العارض,مؤسسة واجهة العارض للعقارات
N456738614,دور,3,3,639,690000,جنوب,الدار البيضاء,مكتب مصابيح عريض للعقارات
D506667389,شقة,1,1,91,2425150,شمال,العليا,عبدالله صالح عبدالله بن صليح
X707770754,فیلا,4,5,225,1750000,شرق,الرمال,مؤسسة الفا البواني العقارية
P876759574,فیلا,6,5,225,2300000,غرب,المهدية,بنيان العاصمة للعقارات
B540439350,دور,3,2,172,1050000,شرق,الرمال,شركة نهضة التطور العقارية
F492850134,دور,5,3,540,1250000,شرق,الرمال,شركة نهضة التطور العقارية
W149723898,شقة,3,3,180,685000,غرب,العوالي,شركة نجمة التميز للعقارات
P070056079,فیلا,3,3,418,3500000,غرب,المهدية,مكتب وسيط المسعد للعقارات
F798699983,دور,3,3,250,800000,غرب,شبرا,شركة نجمة التميز للعقارات
P018925967,دور,4,4,214,760000,جنوب,بدر,شركة نجمة التميز للعقارات
F157474199,شقة,3,3,131,430000,جنوب,بدر,شركة نجمة التميز للعقارات
T850495412,دور,4,4,214,760000,جنوب,بدر,شركة نجمة التميز للعقارات
I374179635,شقة,3,3,178,450000,جنوب,بدر,شركة نجمة التميز للعقارات
K531194349,دور,4,3,500,860000,غرب,الزهرة,شركة نجمة التميز للعقارات
O618786398,شقة,3,3,120,969000,شرق,الروضة,شركة رؤية التسويق العقاري
P879931806,دور,4,4,163,690000,جنوب,الشفا,شركة نجمة التميز للعقارات
V004642312,فیلا,4,5,273,1850000,شرق,الرمال,مؤسسة وسام المساكن العقارية
W893099694,دور,3,3,141,1100000,شرق,المونسية,مؤسسة وسام المساكن العقارية
T035875077,دور,3,3,540,1280000,شرق,المونسية,مؤسسة وسام المساكن العقارية
D422179109,دور,2,3,250,860000,غرب,شبرا,شركة نجمة التميز للعقارات
B001521619,فیلا,10,7,434,3400000,شمال,العارض,شركة نهضة التطور العقارية
L299443289,شقة,2,2,68,700000,شرق,الرمال,شركة نهضة التطور العقارية
H742881690,دور,6,5,222,1200000,شرق,القادسية,سكن المعالي للعقارات
E846041562,دور,6,5,199,900000,شرق,القادسية,سكن المعالي للعقارات
E248501972,شقة,4,3,88,797000,شرق,القادسية,سكن المعالي للعقارات
B537248917,شقة,3,3,88,797000,شرق,القادسية,سكن المعالي للعقارات
F859173360,دور,4,5,222,1200000,شرق,القادسية,سكن المعالي للعقارات
P012499282,دور,3,3,600,1950000,شرق,قرطبة,سكن المعالي للعقارات
A357685465,فیلا,5,5,300,3400000,شمال,الصحافة,شركة راكز العقارية
H252363233,شقة,3,3,182,790000,شرق,الرمال,شركة راكز العقارية
L212444976,شقة,3,3,122,753000,شرق,القادسية,شركة راكز العقارية
E816549044,شقة,2,2,75,349000,غرب,ظهرة لبن,شركة راكز العقارية
E744104276,شقة,3,3,131,420000,جنوب,الدار البيضاء,شركة نجمة التميز للعقارات
W649079503,شقة,3,3,140,770000,شرق,القادسية,سكن المعالي للعقارات
N029955568,شقة,4,3,140,770000,شرق,القادسية,سكن المعالي للعقارات
R924869646,دور,3,4,168,1050000,شرق,القادسية,سكن المعالي للعقارات
P325510423,دور,3,3,168,1050000,شرق,القادسية,سكن المعالي للعقارات
G553542710,شقة,3,3,173,450000,جنوب,بدر,شركة غيوم نجد للخدمات العقارية
W825189476,دور,3,4,193,1000000,شرق,القادسية,سكن المعالي للعقارات
O072972509,دور,3,3,188,1350000,شرق,المونسية,سكن المعالي للعقارات
K051779014,فیلا,4,4,200,750000,جنوب,بدر,شركة اشبال العرب للعقارات
M969603036,شقة,3,3,131,1017000,شرق,الشهداء,شركة راكز العقارية
Z269526640,شقة,4,3,133,750000,غرب,ظهرة لبن,شركة بنائات العقارية
N362550709,شقة,3,4,137,1450000,شمال,الملقا,مؤسسة موطن العاصمة للخدمات التجارية
R542945943,شقة,3,3,145,640000,غرب,طويق,شركة عبدالله محمد الطبيشي للتطوير والاستثمار العقاري
U883268093,فیلا,5,3,300,2850000,شمال,النرجس,إسكان سلمان للتسويق العقاري
T538818769,دور,3,2,540,1050000,شرق,الرمال,شركة نهضة التطور العقارية
X401795822,شقة,3,3,122,695000,شرق,القادسية,شركة وسام العقارية
K668218110,دور,3,3,171,750000,غرب,طويق,شركة وسام العقارية
Y179942045,استراحة,3,2,846,1200000,,الزاهر,شركة مهم العقارية
S870931699,دور,3,3,153,1100000,شرق,اليرموك,مؤسسة وسام المساكن العقارية
H361283961,شقة,3,4,216,1373000,شمال,العارض,مؤسسة وسام المساكن العقارية
H314470051,فیلا,3,3,232,1750000,غرب,المهدية,مكتب وسيط المسعد للعقارات
X832053400,دور,4,4,177,700000,جنوب,بدر,شركة نجمة التميز للعقارات
T373465470,شقة,2,3,136,599000,شرق,الرمال,شركة وسام العقارية
X929687146,شقة,3,2,96,1399000,شمال,المغرزات,شركة مسكن الين العقارية
V834561164,فیلا,3,3,143,900000,غرب,عليشة,مكتب الاحمدي للعقارات
A961761892,دور,4,4,500,860000,غرب,شبرا,شركة نجمة التميز للعقارات
C779564906,فیلا,11,11,750,2300000,جنوب,الدار البيضاء,مكتب اساتذة العقار للعقارات
A848953943,دور,2,4,500,860000,غرب,شبرا,شركة نجمة التميز للعقارات
Y952424837,دور,3,4,171,1540000,شمال,العارض,شركة راكز العقارية
O791505083,فیلا,4,4,2480,2199000,شرق,الصفا,شركة راكز العقارية
D995550694,فیلا,4,3,198,1748875,شمال,النرجس,شركة راكز العقارية
V440039170,فیلا,6,7,250,1800000,شمال,مطار الملك خالد الدولي,مكتب الاحمدي للعقارات
H710635730,فیلا,8,5,796,2400000,غرب,طويق,شركة تركي ابراهيم المحيسن للعقارات
J644586460,دور,3,3,448,1600000,شمال,العارض,مكتب الاحمدي للعقارات
A286781320,شقة,4,3,139,850000,غرب,ظهرة لبن,مكتب دليل المسوقين للعقارات
E856572429,فیلا,6,3,400,1800000,شرق,الخليج,شركة مهم العقارية
Z678267509,شقة,5,4,189,1078000,شمال,العارض,مؤسسة وسام المساكن العقارية
I577041298,فیلا,8,6,600,3500000,غرب,ظهرة لبن,شركة تركي ابراهيم المحيسن للعقارات
L360220290,دور,3,3,203,570000,جنوب,الدار البيضاء,مكتب الاحمدي للعقارات
B495774549,شقة,2,3,203,400000,جنوب,الدار البيضاء,مكتب الاحمدي للعقارات
U143118680,دور,7,5,230,1000000,غرب,شبرا,يزيد خالد بن عبدالله ال عيسى للعقارات
Y781755664,فیلا,7,5,600,3000000,غرب,الحزم,مكتب الاحمدي للعقارات
U652509563,فیلا,8,6,250,1300000,غرب,طويق,مكتب الاحمدي للعقارات
V290915522,دور,3,5,500,860000,غرب,شبرا,شركة نجمة التميز للعقارات
N325600324,دور,4,4,500,860000,غرب,شبرا,شركة نجمة التميز للعقارات
G684344093,دور,3,4,500,860000,غرب,شبرا,شركة نجمة التميز للعقارات
U426442325,دور,4,4,500,860000,غرب,شبرا,شركة نجمة التميز للعقارات
P264341071,دور,4,4,500,860000,غرب,شبرا,شركة نجمة التميز للعقارات
R325600324,دور,4,4,500,860000,غرب,شبرا,شركة نجمة التميز للعقارات
F021216354,فیلا,5,6,780,2964000,شرق,النهضة,مؤسسة نجمة الشرق للخدمات العقارية
J423200288,استراحة,8,4,405,3240000,شمال,العارض,مكتب الاحمدي للعقارات
T660184938,عمارة,11,7,190,1800000,غرب,سلطانة,مكتب اضداد للعقارات
L139734439,عمارة,11,7,316,1700000,وسط,منفوحة,مكتب اضداد للعقارات
P043560646,شقة,3,2,128,550000,غرب,الزهرة,شركة نجمة التميز للعقارات
J463198950,فیلا,7,5,302,1100000,جنوب,طيبة,مكتب الاحمدي للعقارات
M623648247,شقة,2,2,64,360000,جنوب,المروة,شركة نجمة التميز للعقارات
U665480542,فیلا,7,5,600,2600000,غرب,طويق,مكتب الاحمدي للعقارات
O408615968,شقة,6,4,219,650000,جنوب,الدار البيضاء,مكتب الاحمدي للعقارات
H313021702,شقة,3,2,96,1389000,شمال,المغرزات,شركة مسكن الين العقارية
S382550150,فیلا,11,7,600,6000000,شمال,النرجس,مكتب الاحمدي للعقارات
J267358506,دور,3,3,750,1499000,شمال,التعاون,شركة مسكن الين العقارية
L897668310,فیلا,7,5,300,1050000,غرب,طويق,مكتب الاحمدي للعقارات
W003366919,فیلا,5,7,250,2350000,شرق,اليرموك,سكن المعالي للعقارات
B389574035,دور,4,4,172,1050000,شرق,البيان,إسكان سلمان للتسويق العقاري
I799303141,فیلا,6,6,400,2300000,غرب,المهدية,إسكان سلمان للتسويق العقاري
U444987673,دور,3,4,500,860000,غرب,شبرا,شركة نجمة التميز للعقارات
E778561547,شقة,3,3,175,450000,جنوب,بدر,شركة نجمة التميز للعقارات
L640495261,دور,6,5,185,1400000,شرق,المونسية,سكن المعالي للعقارات
X585668620,شقة,4,4,227,680000,جنوب,بدر,إسكان سلمان للتسويق العقاري
N722102291,شقة,3,4,227,680000,جنوب,بدر,إسكان سلمان للتسويق العقاري
N447820498,دور,3,3,250,860000,غرب,شبرا,شركة نجمة التميز للعقارات
T317869755,دور,3,3,500,860000,غرب,شبرا,شركة نجمة التميز للعقارات
J482930047,فیلا,8,9,375,5800000,شمال,الملقا,إسكان سلمان للتسويق العقاري
L874638825,فیلا,12,9,261,2000000,شرق,الرمال,إسكان سلمان للتسويق العقاري
S277935983,فیلا,12,9,261,2000000,شرق,الرمال,إسكان سلمان للتسويق العقاري
K933972520,دور,2,2,312,900000,شرق,الرمال,إسكان سلمان للتسويق العقاري
D365668880,شقة,4,2,192,680000,جنوب,بدر,إسكان سلمان للتسويق العقاري
G740760904,شقة,6,4,193,680000,جنوب,بدر,إسكان سلمان للتسويق العقاري
H933972520,دور,2,2,312,900000,شرق,الرمال,إسكان سلمان للتسويق العقاري
I556324367,شقة,1,1,63,600000,شرق,الرمال,إسكان سلمان للتسويق العقاري
J490619566,دور,5,4,172,1150000,شرق,الرمال,إسكان سلمان للتسويق العقاري
F924307046,شقة,3,3,173,450000,جنوب,بدر,شركة نجمة التميز للعقارات
K899256299,دور,3,3,500,860000,غرب,الزهرة,شركة نجمة التميز للعقارات
A153248506,شقة,5,4,175,1000000,شرق,الرمال,إسكان سلمان للتسويق العقاري
O205560470,شقة,5,4,175,1000000,شرق,الرمال,إسكان سلمان للتسويق العقاري
R450661169,دور,5,4,172,800000,غرب,طويق,إسكان سلمان للتسويق العقاري
J293366603,شقة,3,3,131,430000,جنوب,بدر,شركة نجمة التميز للعقارات
V850549264,شقة,3,3,177,450000,جنوب,بدر,شركة نجمة التميز للعقارات
V924307046,شقة,3,3,173,450000,جنوب,بدر,شركة نجمة التميز للعقارات
I322181633,فیلا,7,5,367,1000000,جنوب,الدار البيضاء,مكتب الاحمدي للعقارات
Y557985808,دور,4,4,214,760000,جنوب,بدر,شركة نجمة التميز للعقارات
U744786232,شقة,3,3,169,450000,جنوب,بدر,شركة نجمة التميز للعقارات
U887930551,دور,4,4,177,700000,جنوب,بدر,شركة نجمة التميز للعقارات
S389787477,فیلا,5,3,375,4800000,شمال,القيروان,مؤسسة أراما للخدمات اللوجستية
Z172376486,فیلا,13,6,420,2300000,شرق,الرمال,شركة همم الخليج العقاريه
D951853338,فیلا,7,7,375,1500000,جنوب,العزيزية,مكتب الاحمدي للعقارات
Y929687146,شقة,3,2,96,1399000,شمال,المغرزات,شركة مسكن الين العقارية
N331515441,فیلا,7,5,200,1100000,جنوب,العزيزية,مكتب الاحمدي للعقارات
I995927391,فیلا,6,4,230,2800000,شمال,العارض,مكتب الاحمدي للعقارات
I270232777,شقة,4,4,181,800000,غرب,ظهرة لبن,مكتب البلط للعقارات
O130362954,دور,6,6,550,1250000,شمال,العارض,شركة قصر الرقي العقارية
Y749215692,فیلا,5,7,400,2800000,شرق,اشبيلية,شركة عقارات النابغة للتجارة
O677279649,شقة,7,7,176,1250000,شمال,الياسمين,مكتب طريق الاسكان
F539855202,شقة,5,4,150,670000,غرب,العوالي,مكتب طريق الاسكان
N458708552,شقة,4,3,120,900000,شرق,الحمراء,مكتب رونق التميز للعقارات
N320678583,فیلا,9,6,420,2600000,جنوب,عكاظ,مؤسسة ركيز العقارية
Y316786144,شقة,4,3,161,1205000,شرق,الروابي,مساكن ركاز للعقارات
P142706324,شقة,3,3,163,1770000,شمال,حطين,شركة إثراء الأولى العقارية
Q392499314,فیلا,6,6,385,4200000,شمال,الياسمين,شركة قصر الرقي العقارية
D637825640,دور,6,4,199,900000,شرق,القادسية,سكن المعالي للعقارات
M031337968,فیلا,5,7,250,2350000,شرق,اليرموك,سكن المعالي للعقارات
I809022238,شقة,5,4,152,630000,غرب,طويق,مكتب عبدالرحمن عبدالله الهويمل للعقارات
A068580176,شقة,3,2,1050,1099000,شمال,المغرزات,شركة إثراء الأولى العقارية
D825812987,دور,4,4,172,750000,جنوب,عكاظ,شركة إثراء الأولى العقارية
