Property_ID,Property Type,Bedrooms,Bathrooms,Area,Price,Location,District,Agency_Name
T850495412,دور,4,4.0,2142.0,760000.0,جنوب,بدر,شركة نجمة التميز للعقارات
I374179635,شقة,3,3.0,1782.0,450000.0,جنوب,بدر,شركة نجمة التميز للعقارات
K531194349,دور,4,3.0,5002.0,860000.0,غرب,الزهرة,شركة نجمة التميز للعقارات
O618786398,شقة,3,3.0,1202.0,969000.0,شرق,الروضة,شركة رؤية التسويق العقاري
P879931806,دور,4,4.0,1632.0,690000.0,جنوب,الشفا,شركة نجمة التميز للعقارات
V004642312,فیلا,4,5.0,2732.0,1850000.0,شرق,الرمال,مؤسسة وسام المساكن العقارية
W893099694,دور,3,3.0,1412.0,1100000.0,شرق,المونسية,مؤسسة وسام المساكن العقارية
T035875077,دور,3,3.0,5402.0,1280000.0,شرق,المونسية,مؤسسة وسام المساكن العقارية
D422179109,دور,2,3.0,2502.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
B001521619,فیلا,10,7.0,4342.0,3400000.0,شمال,العارض,شركة نهضة التطور العقارية
L299443289,شقة,2,2.0,682.0,700000.0,شرق,الرمال,شركة نهضة التطور العقارية
H742881690,دور,6,5.0,2222.0,1200000.0,شرق,القادسية,سكن المعالي للعقارات
E846041562,دور,6,5.0,1992.0,900000.0,شرق,القادسية,سكن المعالي للعقارات
E248501972,شقة,4,3.0,882.0,797000.0,شرق,القادسية,سكن المعالي للعقارات
B537248917,شقة,3,3.0,882.0,797000.0,شرق,القادسية,سكن المعالي للعقارات
F859173360,دور,4,5.0,2222.0,1200000.0,شرق,القادسية,سكن المعالي للعقارات
P012499282,دور,3,3.0,6002.0,1950000.0,شرق,قرطبة,سكن المعالي للعقارات
A357685465,فیلا,5,5.0,3002.0,3400000.0,شمال,الصحافة,شركة راكز العقارية
H252363233,شقة,3,3.0,1822.0,790000.0,شرق,الرمال,شركة راكز العقارية
L212444976,شقة,3,3.0,1222.0,753000.0,شرق,القادسية,شركة راكز العقارية
E816549044,شقة,2,2.0,752.0,349000.0,غرب,ظهرة لبن,شركة راكز العقارية
E744104276,شقة,3,3.0,1312.0,420000.0,جنوب,الدار البيضاء,شركة نجمة التميز للعقارات
W649079503,شقة,3,3.0,1402.0,770000.0,شرق,القادسية,سكن المعالي للعقارات
N029955568,شقة,4,3.0,1402.0,770000.0,شرق,القادسية,سكن المعالي للعقارات
R924869646,دور,3,4.0,1682.0,1050000.0,شرق,القادسية,سكن المعالي للعقارات
P325510423,دور,3,3.0,1682.0,1050000.0,شرق,القادسية,سكن المعالي للعقارات
G553542710,شقة,3,3.0,1732.0,450000.0,جنوب,بدر,شركة غيوم نجد للخدمات العقارية
W825189476,دور,3,4.0,1932.0,1000000.0,شرق,القادسية,سكن المعالي للعقارات
O072972509,دور,3,3.0,1882.0,1350000.0,شرق,المونسية,سكن المعالي للعقارات
K051779014,فیلا,4,4.0,2002.0,750000.0,جنوب,بدر,شركة اشبال العرب للعقارات
M969603036,شقة,3,3.0,1312.0,1017000.0,شرق,الشهداء,شركة راكز العقارية
Z269526640,شقة,4,3.0,1332.0,750000.0,غرب,ظهرة لبن,شركة بنائات العقارية
N362550709,شقة,3,4.0,1372.0,1450000.0,شمال,الملقا,مؤسسة موطن العاصمة للخدمات التجارية
R542945943,شقة,3,3.0,1452.0,640000.0,غرب,طويق,شركة عبدالله محمد الطبيشي للتطوير والاستثمار العقاري
U883268093,فیلا,5,3.0,3002.0,2850000.0,شمال,النرجس,إسكان سلمان للتسويق العقاري
T538818769,دور,3,2.0,5402.0,1050000.0,شرق,الرمال,شركة نهضة التطور العقارية
X401795822,شقة,3,3.0,1222.0,695000.0,شرق,القادسية,شركة وسام العقارية
K668218110,دور,3,3.0,1712.0,750000.0,غرب,طويق,شركة وسام العقارية
Y179942045,استراحة,3,2.0,8462.0,1200000.0,,الزاهر,شركة مهم العقارية
S870931699,دور,3,3.0,1532.0,1100000.0,شرق,اليرموك,مؤسسة وسام المساكن العقارية
H361283961,شقة,3,4.0,2162.0,1373000.0,شمال,العارض,مؤسسة وسام المساكن العقارية
H314470051,فیلا,3,3.0,2322.0,1750000.0,غرب,المهدية,مكتب وسيط المسعد للعقارات
X832053400,دور,4,4.0,1772.0,700000.0,جنوب,بدر,شركة نجمة التميز للعقارات
T373465470,شقة,2,3.0,1362.0,599000.0,شرق,الرمال,شركة وسام العقارية
X929687146,شقة,3,2.0,962.0,1399000.0,شمال,المغرزات,شركة مسكن الين العقارية
V834561164,فیلا,3,3.0,1432.0,900000.0,غرب,عليشة,مكتب الاحمدي للعقارات
A961761892,دور,4,4.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
C779564906,فیلا,11,11.0,7502.0,2300000.0,جنوب,الدار البيضاء,مكتب اساتذة العقار للعقارات
A848953943,دور,2,4.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
Y952424837,دور,3,4.0,1712.0,1540000.0,شمال,العارض,شركة راكز العقارية
O791505083,فیلا,4,4.0,24802.0,2199000.0,شرق,الصفا,شركة راكز العقارية
D995550694,فیلا,4,3.0,1982.0,1748875.0,شمال,النرجس,شركة راكز العقارية
V440039170,فیلا,6,7.0,2502.0,1800000.0,شمال,مطار الملك خالد الدولي,مكتب الاحمدي للعقارات
H710635730,فیلا,8,5.0,7962.0,2400000.0,غرب,طويق,شركة تركي ابراهيم المحيسن للعقارات
J644586460,دور,3,3.0,4482.0,1600000.0,شمال,العارض,مكتب الاحمدي للعقارات
A286781320,شقة,4,3.0,1392.0,850000.0,غرب,ظهرة لبن,مكتب دليل المسوقين للعقارات
E856572429,فیلا,6,3.0,4002.0,1800000.0,شرق,الخليج,شركة مهم العقارية
Z678267509,شقة,5,4.0,1892.0,1078000.0,شمال,العارض,مؤسسة وسام المساكن العقارية
I577041298,فیلا,8,6.0,6002.0,3500000.0,غرب,ظهرة لبن,شركة تركي ابراهيم المحيسن للعقارات
L360220290,دور,3,3.0,2032.0,570000.0,جنوب,الدار البيضاء,مكتب الاحمدي للعقارات
B495774549,شقة,2,3.0,2032.0,400000.0,جنوب,الدار البيضاء,مكتب الاحمدي للعقارات
U143118680,دور,7,5.0,2302.0,1000000.0,غرب,شبرا,يزيد خالد بن عبدالله ال عيسى للعقارات
Y781755664,فیلا,7,5.0,6002.0,3000000.0,غرب,الحزم,مكتب الاحمدي للعقارات
U652509563,فیلا,8,6.0,2502.0,1300000.0,غرب,طويق,مكتب الاحمدي للعقارات
V290915522,دور,3,5.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
N325600324,دور,4,4.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
G684344093,دور,3,4.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
U426442325,دور,4,4.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
P264341071,دور,4,4.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
R325600324,دور,4,4.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
F021216354,فیلا,5,6.0,7802.0,2964000.0,شرق,النهضة,مؤسسة نجمة الشرق للخدمات العقارية
J423200288,استراحة,8,4.0,4052.0,3240000.0,شمال,العارض,مكتب الاحمدي للعقارات
T660184938,عمارة,11,7.0,1902.0,1800000.0,غرب,سلطانة,مكتب اضداد للعقارات
L139734439,عمارة,11,7.0,3162.0,1700000.0,وسط,منفوحة,مكتب اضداد للعقارات
P043560646,شقة,3,2.0,1282.0,550000.0,غرب,الزهرة,شركة نجمة التميز للعقارات
J463198950,فیلا,7,5.0,3022.0,1100000.0,جنوب,طيبة,مكتب الاحمدي للعقارات
M623648247,شقة,2,2.0,642.0,360000.0,جنوب,المروة,شركة نجمة التميز للعقارات
U665480542,فیلا,7,5.0,6002.0,2600000.0,غرب,طويق,مكتب الاحمدي للعقارات
O408615968,شقة,6,4.0,2192.0,650000.0,جنوب,الدار البيضاء,مكتب الاحمدي للعقارات
H313021702,شقة,3,2.0,962.0,1389000.0,شمال,المغرزات,شركة مسكن الين العقارية
S382550150,فیلا,11,7.0,6002.0,6000000.0,شمال,النرجس,مكتب الاحمدي للعقارات
J267358506,دور,3,3.0,7502.0,1499000.0,شمال,التعاون,شركة مسكن الين العقارية
L897668310,فیلا,7,5.0,3002.0,1050000.0,غرب,طويق,مكتب الاحمدي للعقارات
W003366919,فیلا,5,7.0,2502.0,2350000.0,شرق,اليرموك,سكن المعالي للعقارات
B389574035,دور,4,4.0,1722.0,1050000.0,شرق,البيان,إسكان سلمان للتسويق العقاري
I799303141,فیلا,6,6.0,4002.0,2300000.0,غرب,المهدية,إسكان سلمان للتسويق العقاري
U444987673,دور,3,4.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
E778561547,شقة,3,3.0,1752.0,450000.0,جنوب,بدر,شركة نجمة التميز للعقارات
L640495261,دور,6,5.0,1852.0,1400000.0,شرق,المونسية,سكن المعالي للعقارات
X585668620,شقة,4,4.0,2272.0,680000.0,جنوب,بدر,إسكان سلمان للتسويق العقاري
N722102291,شقة,3,4.0,2272.0,680000.0,جنوب,بدر,إسكان سلمان للتسويق العقاري
N447820498,دور,3,3.0,2502.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
T317869755,دور,3,3.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
J482930047,فیلا,8,9.0,3752.0,5800000.0,شمال,الملقا,إسكان سلمان للتسويق العقاري
L874638825,فیلا,12,9.0,2612.0,2000000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
S277935983,فیلا,12,9.0,2612.0,2000000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
K933972520,دور,2,2.0,3122.0,900000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
D365668880,شقة,4,2.0,1922.0,680000.0,جنوب,بدر,إسكان سلمان للتسويق العقاري
G740760904,شقة,6,4.0,1932.0,680000.0,جنوب,بدر,إسكان سلمان للتسويق العقاري
H933972520,دور,2,2.0,3122.0,900000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
I556324367,شقة,1,1.0,632.0,600000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
J490619566,دور,5,4.0,1722.0,1150000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
F924307046,شقة,3,3.0,1732.0,450000.0,جنوب,بدر,شركة نجمة التميز للعقارات
K899256299,دور,3,3.0,5002.0,860000.0,غرب,الزهرة,شركة نجمة التميز للعقارات
A153248506,شقة,5,4.0,1752.0,1000000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
O205560470,شقة,5,4.0,1752.0,1000000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
R450661169,دور,5,4.0,1722.0,800000.0,غرب,طويق,إسكان سلمان للتسويق العقاري
J293366603,شقة,3,3.0,1312.0,430000.0,جنوب,بدر,شركة نجمة التميز للعقارات
V850549264,شقة,3,3.0,1772.0,450000.0,جنوب,بدر,شركة نجمة التميز للعقارات
V924307046,شقة,3,3.0,1732.0,450000.0,جنوب,بدر,شركة نجمة التميز للعقارات
I322181633,فیلا,7,5.0,3672.0,1000000.0,جنوب,الدار البيضاء,مكتب الاحمدي للعقارات
Y557985808,دور,4,4.0,2142.0,760000.0,جنوب,بدر,شركة نجمة التميز للعقارات
U744786232,شقة,3,3.0,1692.0,450000.0,جنوب,بدر,شركة نجمة التميز للعقارات
U887930551,دور,4,4.0,1772.0,700000.0,جنوب,بدر,شركة نجمة التميز للعقارات
S389787477,فیلا,5,3.0,3752.0,4800000.0,شمال,القيروان,مؤسسة أراما للخدمات اللوجستية
Z172376486,فیلا,13,6.0,4202.0,2300000.0,شرق,الرمال,شركة همم الخليج العقاريه
D951853338,فیلا,7,7.0,3752.0,1500000.0,جنوب,العزيزية,مكتب الاحمدي للعقارات
Y929687146,شقة,3,2.0,962.0,1399000.0,شمال,المغرزات,شركة مسكن الين العقارية
N331515441,فیلا,7,5.0,2002.0,1100000.0,جنوب,العزيزية,مكتب الاحمدي للعقارات
I995927391,فیلا,6,4.0,2302.0,2800000.0,شمال,العارض,مكتب الاحمدي للعقارات
I270232777,شقة,4,4.0,1812.0,800000.0,غرب,ظهرة لبن,مكتب البلط للعقارات
O130362954,دور,6,6.0,5502.0,1250000.0,شمال,العارض,شركة قصر الرقي العقارية
Y749215692,فیلا,5,7.0,4002.0,2800000.0,شرق,اشبيلية,شركة عقارات النابغة للتجارة
O677279649,شقة,7,7.0,1762.0,1250000.0,شمال,الياسمين,مكتب طريق الاسكان
F539855202,شقة,5,4.0,1502.0,670000.0,غرب,العوالي,مكتب طريق الاسكان
N458708552,شقة,4,3.0,1202.0,900000.0,شرق,الحمراء,مكتب رونق التميز للعقارات
N320678583,فیلا,9,6.0,4202.0,2600000.0,جنوب,عكاظ,مؤسسة ركيز العقارية
Y316786144,شقة,4,3.0,1612.0,1205000.0,شرق,الروابي,مساكن ركاز للعقارات
P142706324,شقة,3,3.0,1632.0,1770000.0,شمال,حطين,شركة إثراء الأولى العقارية
Q392499314,فیلا,6,6.0,3852.0,4200000.0,شمال,الياسمين,شركة قصر الرقي العقارية
D637825640,دور,6,4.0,1992.0,900000.0,شرق,القادسية,سكن المعالي للعقارات
M031337968,فیلا,5,7.0,2502.0,2350000.0,شرق,اليرموك,سكن المعالي للعقارات
I809022238,شقة,5,4.0,1522.0,630000.0,غرب,طويق,مكتب عبدالرحمن عبدالله الهويمل للعقارات
A068580176,شقة,3,2.0,10502.0,1099000.0,شمال,المغرزات,شركة إثراء الأولى العقارية
D825812987,دور,4,4.0,1722.0,750000.0,جنوب,عكاظ,شركة إثراء الأولى العقارية
L533951000,فیلا,8,6.0,3092.0,2999986.0,شرق,المونسية,مكتب عبدالله بن فيحان بن محمد العتيبي للعقارات
G227283547,شقة,3,3.0,1282.0,550000.0,غرب,الزهرة,شركة نجمة التميز للعقارات
Z982251838,شقة,4,5.0,1862.0,1060000.0,شمال,العارض,مؤسسة وسام المساكن العقارية
X374599990,فیلا,5,6.0,6002.0,5500000.0,شرق,قرطبة,مؤسسة وسام المساكن العقارية
V022019688,دور,4,3.0,5062.0,1650000.0,شرق,القادسية,مؤسسة وسام المساكن العقارية
X145492737,فیلا,11,7.0,3152.0,3500000.0,شمال,العارض,مكتب طريق الاسكان
P861763332,فیلا,5,4.0,6002.0,5000000.0,شمال,العارض,مكتب طريق الاسكان
W014262226,شقة,5,4.0,1512.0,570000.0,غرب,نمار,مكتب طريق الاسكان
U520123149,شقة,4,3.0,1392.0,850000.0,شمال,العارض,مكتب طريق الاسكان
P963642425,فیلا,8,7.0,3122.0,3200000.0,شمال,العارض,مكتب طريق الاسكان
X611678674,شقة,3,3.0,1312.0,590000.0,غرب,ظهرة لبن,شركة صروح السعودية للتطوير والاستثمار العقاري
V745371960,شقة,4,3.0,882.0,797000.0,شرق,القادسية,سكن المعالي للعقارات
S518539442,دور,6,4.0,3002.0,1200000.0,شرق,القادسية,سكن المعالي للعقارات
C669405434,دور,4,4.0,3032.0,1150000.0,شرق,القادسية,سكن المعالي للعقارات
B100764413,شقة,4,4.0,882.0,797000.0,شرق,القادسية,سكن المعالي للعقارات
K111440140,دور,6,4.0,2222.0,1200000.0,شرق,القادسية,سكن المعالي للعقارات
F636533309,دور,4,4.0,1992.0,900000.0,شرق,القادسية,سكن المعالي للعقارات
Y100401949,دور,4,5.0,1852.0,1100000.0,شرق,الجنادرية,سكن المعالي للعقارات
C261050322,دور,6,6.0,1682.0,1100000.0,شرق,القادسية,سكن المعالي للعقارات
J299930852,دور,3,4.0,1852.0,750000.0,شرق,الجنادرية,سكن المعالي للعقارات
A941488347,فیلا,6,6.0,2762.0,1700000.0,شرق,البيان,سكن المعالي للعقارات
D924138740,شقة,3,4.0,1402.0,790000.0,شرق,القادسية,سكن المعالي للعقارات
Y746464108,فیلا,4,5.0,2762.0,1700000.0,شرق,البيان,سكن المعالي للعقارات
Z426924247,دور,5,4.0,3052.0,1400000.0,شرق,القادسية,سكن المعالي للعقارات
E525589363,دور,4,3.0,1962.0,850000.0,شرق,البيان,سكن المعالي للعقارات
P417879759,فیلا,5,6.0,2762.0,1700000.0,شرق,البيان,سكن المعالي للعقارات
L426905174,شقة,4,3.0,1592.0,905000.0,شرق,القادسية,سكن المعالي للعقارات
R991795373,شقة,4,3.0,1402.0,790000.0,شرق,القادسية,سكن المعالي للعقارات
A170259227,شقة,5,4.0,1882.0,480000.0,غرب,الحزم,مكتب أنوار الضاحية للخدمات العقارية
A373845258,شقة,5,3.0,1902.0,730000.0,غرب,العوالي,إسكان سلمان للتسويق العقاري
Z227286265,شقة,5,3.0,1942.0,730000.0,غرب,العوالي,إسكان سلمان للتسويق العقاري
F024593609,شقة,5,3.0,1902.0,730000.0,غرب,العوالي,إسكان سلمان للتسويق العقاري
T952494531,دور,3,3.0,5062.0,1200000.0,شرق,القادسية,مؤسسة وسام المساكن العقارية
D184845127,فیلا,4,5.0,3242.0,2650000.0,شرق,المونسية,مؤسسة وسام المساكن العقارية
M209238695,فیلا,5,6.0,5252.0,2625000.0,شرق,الخليج,شركة عقارات النابغة للتجارة
T032696786,فیلا,6,6.0,3242.0,2800000.0,شمال,العارض,اكناف العاصمة العقارية
A149723898,شقة,3,3.0,1802.0,685000.0,غرب,العوالي,شركة نجمة التميز للعقارات
V776890403,فیلا,7,7.0,3602.0,1500000.0,غرب,نمار,مكتب الاحمدي للعقارات
S962761792,شقة,3,3.0,1022.0,1290000.0,شمال,العارض,مؤسسة منازل النرجس للتطوير العقاري
V887690277,دور,4,3.0,1772.0,700000.0,جنوب,بدر,شركة نجمة التميز للعقارات
M545814286,فیلا,3,4.0,9602.0,7680000.0,شمال,الرحمانية,مسكن ومغنم العقارية
N881587363,دور,5,5.0,1862.0,1145000.0,شرق,الرمال,مسكنكم للخدمات العقارية
E093712575,شقة,3,3.0,882.0,797000.0,شرق,القادسية,سكن المعالي للعقارات
K335786059,فیلا,5,5.0,4002.0,2850000.0,شرق,المونسية,مسكن ومغنم العقارية
Y556014754,فیلا,7,5.0,6252.0,1500000.0,وسط،غرب,العريجاء الوسطى,مسكن ومغنم العقارية
J823235116,فیلا,5,5.0,4502.0,3250000.0,غرب,المهدية,مكتب دليل المهدية للعقارات
C035736981,دور,4,5.0,2462.0,1800000.0,شمال,العارض,مؤسسة منازل النرجس للتطوير العقاري
X160148806,فیلا,8,6.0,4002.0,2250000.0,غرب,المهدية,إسكان سلمان للتسويق العقاري
R101887753,فیلا,8,6.0,4002.0,2250000.0,غرب,المهدية,إسكان سلمان للتسويق العقاري
I468237196,شقة,3,4.0,1242.0,580000.0,غرب,السويدي,شركة نجمة التميز للعقارات
Y149723898,شقة,3,3.0,1802.0,685000.0,غرب,العوالي,شركة نجمة التميز للعقارات
U850549264,شقة,3,3.0,1772.0,450000.0,جنوب,بدر,شركة نجمة التميز للعقارات
L074971415,فیلا,9,6.0,3752.0,3400000.0,شرق,اليرموك,إسكان سلمان للتسويق العقاري
C463004890,فیلا,4,3.0,3752.0,3400000.0,شرق,اليرموك,إسكان سلمان للتسويق العقاري
H074971415,فیلا,9,6.0,3752.0,3400000.0,شرق,اليرموك,إسكان سلمان للتسويق العقاري
O074971415,فیلا,9,6.0,3752.0,3400000.0,شرق,اليرموك,إسكان سلمان للتسويق العقاري
Z746604801,شقة,4,3.0,1252.0,650000.0,غرب,ظهرة لبن,شركة بنائات العقارية
Q869780397,فیلا,7,6.0,2252.0,1750000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
N999398956,فیلا,7,6.0,2252.0,1750000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
I160785980,دور,5,4.0,1462.0,900000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
B761598944,دور,3,3.0,1452.0,730000.0,غرب,الحزم,إسكان سلمان للتسويق العقاري
Q585712918,شقة,4,3.0,882.0,797000.0,شرق,القادسية,سكن المعالي للعقارات
D291346134,دور,4,4.0,2122.0,900000.0,شرق,القادسية,سكن المعالي للعقارات
S938304256,دور,4,4.0,1992.0,900000.0,شرق,القادسية,سكن المعالي للعقارات
Y892714520,شقة,3,4.0,1592.0,905000.0,شرق,القادسية,سكن المعالي للعقارات
Q898506068,دور,4,4.0,3052.0,1400000.0,شرق,القادسية,سكن المعالي للعقارات
R218304194,دور,3,3.0,1962.0,950000.0,شرق,الرمال,شركة نهضة التطور العقارية
M108631986,دور,4,3.0,1802.0,850000.0,شرق,الرمال,شركة نهضة التطور العقارية
F991229967,دور,4,3.0,1762.0,740000.0,جنوب,بدر,شركة نجمة التميز للعقارات
B393659446,فیلا,8,7.0,2602.0,2600000.0,شرق,المونسية,إسكان سلمان للتسويق العقاري
W219796645,فیلا,8,6.0,2852.0,1850000.0,شرق,القادسية,إسكان سلمان للتسويق العقاري
N137470374,دور,5,5.0,2502.0,920000.0,غرب,ديراب,إسكان سلمان للتسويق العقاري
P235529688,عمارة,3,4.0,5002.0,550000.0,غرب,الزهرة,شركة منسوب للتطوير العقاري
K325534928,عمارة,3,4.0,5002.0,600000.0,غرب,الزهرة,شركة منسوب للتطوير العقاري
Q999556137,فیلا,3,3.0,2002.0,1950000.0,شمال,السدره,شركة أعمال المدائن للتطوير والاستثمار العقاري
H552023687,فیلا,10,11.0,5252.0,11000000.0,شمال,الملقا,شركة صروح السعودية للتطوير والاستثمار العقاري
C324114034,دور,3,3.0,5032.0,1680000.0,شرق,المونسية,شركة مباشر للعقارات للتسويق العقاري
Z221743073,دور,4,4.0,2972.0,590000.0,جنوب,العزيزية,شركه اساس الامل العقاريه
F705072303,فیلا,7,6.0,5602.0,7000000.0,شمال,الملقا,شركة ابات للتطوير العقاري
A197120762,فیلا,3,4.0,9002.0,1300000.0,غرب,ظهرة لبن,شركة مباشر للعقارات للتسويق العقاري
L262783085,دور,2,3.0,2962.0,1550000.0,شرق,الرمال,مؤسسة وسام المساكن العقارية
A494818846,فیلا,6,5.0,3752.0,1300000.0,جنوب,بدر,مكتب حكاية التميز للعقارات
Y058444275,دور,3,4.0,2002.0,1850000.0,شرق,قرطبة,سكن المعالي للعقارات
H176548971,فیلا,6,5.0,8252.0,8000000.0,شمال,المغرزات,الأمير لتطوير واستثمار العقارات
U614718775,شقة,3,3.0,1172.0,890000.0,شرق,اليرموك,شركة سبل الاولى العقارية
X639217259,فیلا,3,5.0,3122.0,1600000.0,غرب,الحزم,مؤسسة أبراج الرياض للعقارات
P836496192,دور,4,3.0,1992.0,950000.0,شرق,القادسية,سكن المعالي للعقارات
D002368604,دور,3,4.0,3002.0,750000.0,شرق,الجنادرية,سكن المعالي للعقارات
H815954149,فیلا,4,4.0,2162.0,2700000.0,شمال,النرجس,مكتب الوان البصمة للعقارات
O972455113,دور,4,4.0,2922.0,1150000.0,شرق,القادسية,سكن المعالي للعقارات
R897754629,دور,4,4.0,2852.0,1150000.0,شرق,القادسية,سكن المعالي للعقارات
Q292210373,دور,3,3.0,1262.0,1899000.0,شرق,الازدهار,شركة مسكن الين العقارية
O643326830,فیلا,8,6.0,4502.0,5200000.0,شمال,النزهة,وليد
M015306692,فیلا,5,5.0,3242.0,4000000.0,شمال,النرجس,مكتب الوان البصمة للعقارات
A738981273,شقة,3,3.0,1802.0,900000.0,شرق,السعادة,إسكان سلمان للتسويق العقاري
R470231911,فیلا,5,5.0,3122.0,1800000.0,غرب,المهدية,بيت النائف للتطوير العقاري
P020159083,شقة,3,3.0,1232.0,1300000.0,شمال,الياسمين,مساكن ركاز للعقارات
Z747360937,شقة,4,3.0,1322.0,510000.0,غرب,طويق,إسكان سلمان للتسويق العقاري
F554077369,شقة,4,3.0,1332.0,520000.0,غرب,طويق,إسكان سلمان للتسويق العقاري
N554077369,شقة,4,3.0,1332.0,520000.0,غرب,طويق,إسكان سلمان للتسويق العقاري
K747360937,شقة,4,3.0,1322.0,510000.0,غرب,طويق,إسكان سلمان للتسويق العقاري
M747360937,شقة,4,3.0,1322.0,510000.0,غرب,طويق,إسكان سلمان للتسويق العقاري
